Name,id_Number,row_Number,seat_Number,auditorium_Number,score,test_result
"Barbara Thomas",22128194307028274,20,51,5,58.5815,False
"Barry Goodspeed",19706201902033631,56,26,3,76.7191,NULL
"Belinda Sprouse",42290200604135820,31,16,5,78.1693,NULL
"Benjamin Armstrong",98797200504261376,23,12,3,73.4755,False
"Benjamin Logan",43660195511278336,33,25,3,69.1966,NULL
"Benjamin Scott",96243199401285206,48,20,1,75.6227,False
"Benny Scobee",67742197311307804,10,48,6,64.5887,False
"Bernadette Winkelman",95968199704028431,35,3,2,87.2499,NULL
"Bernice Mayfield",16742199701139516,13,12,3,85.9575,True
"Beryl Perez",81535195912067145,24,45,1,48.1287,NULL
"Bessie Thomas",46269201906247313,43,18,5,63.5899,NULL
"Beth Earheart",88321199905028872,16,21,2,79.6258,False
"Bethany Mccarthy",48155197512218980,23,19,2,65.0694,False
"Betsy Nordman",92172199804134430,44,13,3,73.0577,False
"Billie Stanfa",86078194504011487,1,32,1,69.8966,False
"Billie Trundle",17793201109103228,19,33,6,73.4755,False
"Billy Otero",41126198110121242,20,54,2,73.4755,False
"Blanche Hamer",47355197705313994,24,2,4,78.9811,False
"Bob Wallace",97136197901301804,34,36,6,73.4755,False
"Bonnie Buxton",80206201110059932,45,36,3,86.5928,False
"Bonnie Lostroh",58990197107286245,8,19,3,73.2244,NULL
"Bonnie Rivera",91645196703077802,51,43,6,84.1535,NULL
"Brandi Garrett",70356201008318321,17,1,6,73.4755,False
"Brandon Galyean",10091201901094324,51,39,4,66.088,False
"Brandon Johnson",21121194710205965,32,51,2,71.4071,False
"Brandon Jones",83345201801077030,46,19,5,88.5931,NULL
"Brandy Gendel",35014200508067763,4,37,2,62.5913,NULL
"Brenda Hernandez",49028195311249455,34,9,2,62.5211,False
"Brenda Lindsey",18257200010247147,3,49,2,91.4967,False
"Brent Maglione",54506196608063687,31,56,2,70.2892,NULL
"Brett Losh",22650197507127121,28,41,2,73.6139,False
"Brian Hem",14216198707086784,18,23,3,73.1297,NULL
"Brian Johnson",86520197902216842,51,2,3,77.9414,False
"Brian Keller",54159200712257824,39,18,6,82.0599,True
"Brian Lilly",78293199604198585,28,10,6,73.4755,False
"Brian Mcsherry",23514194601164533,14,1,6,73.4755,False
"Brian Walker",72623193902201214,39,45,6,72.6092,NULL
"Brittany Kreider",31572199611137703,45,51,4,81.2756,NULL
"Brooke Conti",92165201806017630,46,23,4,80.7275,NULL
"Bruce Simpson",80409201508036581,1,42,3,81.4775,NULL
"Calvin Butler",44729197911067660,31,42,5,68.1563,NULL
"Calvin Watts",99063201504244497,62,16,4,70.4795,NULL
"Candace Calhoun",25661196707148454,50,22,1,78.892,NULL
"Candace Phillips",55949194606034831,39,27,1,76.3527,False
"Carissa Abraham",96437193211087456,18,46,4,61.6581,False
"Carlos Lombardo",46530195501237080,35,46,3,71.3344,False
"Carmen Jones",17427194103292959,41,20,2,64.2025,False
"Carol Butler",49798197412129532,49,9,6,65.4299,False
"Carol Gjelaj",57587195401123811,54,41,6,80.1827,False
"Carol Hopkins",24259197811092215,47,46,2,79.4524,False
"Carol Humphries",95498200712278425,28,36,2,82.7974,NULL
"Carole Morvillo",75966198509133260,57,60,4,83.7179,NULL
"Caroline Levin",63776198109173769,25,34,2,80.5104,False
"Carolyn Duncan",27803194205192772,11,28,5,70.9066,NULL
"Carolyn Rother",46867197606094925,34,61,5,73.4755,NULL
"Catherine Barrios",21158197005068210,53,17,2,72.2348,True
"Catherine Mclaughlin",72773197811262026,35,33,2,85.3219,NULL
"Catherine Watts",82122195706213366,59,6,2,79.1446,False
"Chad Seger",17595194803162095,8,18,5,67.1032,NULL
"Charlene Jones",13355200706043026,39,33,4,77.3137,False
"Charles Alden",75373200809239643,44,18,4,89.7287,NULL
"Charles Aurora",12941197402212232,45,24,4,79.9249,NULL
"Charles Chavez",24139201707111481,13,27,5,73.4755,False
"Charles Cluff",95087201811067914,18,31,2,70.5493,False
"Charles Kratz",33460195605302766,7,44,3,47.092,False
"Charles Yates",60694196810095966,13,26,1,72.5777,False
"Charlie Morgan",82311194611203744,46,61,2,49.6034,False
"Chau Mcfarland",42614195708205697,61,46,2,60.8079,False
"Cheryl Hines",24475195309217516,3,27,2,58.7379,True
"Chris Bragg",73038200806033065,62,32,4,71.1498,False
"Chris Moore",60922194002139961,35,46,6,73.4755,False
"Christian Mosley",29483194202161597,49,43,6,66.1777,False
"Christopher Bibbs",56402200807254583,15,20,3,78.4403,NULL
"Christopher Clodfelter",34787199009241110,22,24,6,83.4666,False
"Christopher Commons",57397200704013942,14,34,4,82.3783,NULL
"Christopher George",37553195204098126,53,36,1,62.1304,False
"Christopher Hernandez",67023196712019409,56,4,6,80.6766,False
"Christopher Lee",19666198109099253,3,59,5,77.0936,False
"Christopher Oliver",41304199910309918,7,8,1,88.497,False
"Christopher Sykes",22842193606218412,41,7,1,62.65,NULL
"Christopher Trusty",89097197012151393,55,11,2,68.2357,False
"Christy Caldwell",56401200311197661,61,30,4,74.381,False
"Clara Elliott",92946195610103637,33,4,1,76.6985,False
"Clifford Boatner",60364201501256961,30,5,6,87.6624,False
"Clifton Butler",58386196810257670,12,14,6,72.5752,False
"Clinton Shaw",93260199701162616,41,13,2,87.5587,False
"Cody Cannon",27728198304255349,56,39,1,73.4755,False
"Colin West",11149196309173370,43,5,4,73.4397,False
"Craig Seegmiller",54485200910217651,25,20,4,84.0302,False
"Cristina Magner",42013197612097747,49,32,5,81.9984,False
"Crystal Nation",43812198907266062,10,5,5,72.5153,False
"Curtis Dalton",37338201708046508,22,20,3,73.4755,NULL
"Curtis Garcia",73055201310275948,33,33,1,74.7916,False
"Curtis Mahan",39522200809229104,6,3,2,74.2014,NULL
"Curtis Ware",86239193511295836,40,24,3,60.742,False
"Cynthia Hood",21808198804223643,42,62,4,77.0806,False
"Cynthia Piper",29786199211039509,41,26,5,87.4025,False
"Cynthia Voyles",80815197409184467,38,11,1,77.4516,False
"Daisy Anderson",18130196910251296,53,9,6,80.5018,False
"Dale Smith",22837194107312720,47,27,5,54.4469,False
"Dallas Vanderlinden",77773197912054012,24,8,4,84.6608,False
"Dan Bursley",24746195605084938,40,9,5,64.2258,NULL
"Dan Sanchez",30207193401067572,9,9,3,59.6243,False
"Dan Zellmer",76254193701292626,42,34,1,65.7747,False
"Dana Williamson",19149197501123069,43,32,6,73.4755,NULL
"Daniel Davis",23881200002059337,32,2,4,76.2115,False
"Daniel Gregorio",60725200602261777,6,33,5,73.4755,True
"Daniel Jackson",96611201306212100,30,24,5,91.5878,NULL
"Daniel Jenkins",35173200205039869,30,17,3,73.4755,False
"Daniel Jones",16386199108139977,13,61,4,83.1922,False
"Daniel Patton",17644193112048643,51,56,2,58.6416,NULL
"Daniel Rummel",73197201809281693,61,43,4,80.7521,False
"Daniel Sheehan",69465195711288934,48,30,1,61.9496,True
"Daniel Silvia",76488197003317646,59,47,2,53.2567,NULL
"Daniel Suarez",78440199906026094,46,53,3,82.3937,False
"Daniel Woodring",99157198801109048,32,29,1,84.2718,False
"Danielle Bielecki",70093198208057482,14,16,4,87.9261,NULL
"Danielle Ortiz",82838196002134412,54,19,6,68.2103,False
"Danielle Shipley",47248200401064550,17,48,2,71.8882,False
"Danielle Smith",88444193007317280,60,46,2,55.1669,False
"Danielle Taylor",30744197601195017,20,20,5,80.5517,False
"Darlene Brantley",65865198908053254,29,8,2,84.0699,False
"Darlene Herron",72424196105039448,6,13,3,82.6473,NULL
"Darlene Reinke",39250196905308869,12,29,3,67.4527,False
"Darrel Durk",97859195607027126,1,45,2,75.0991,False
"Darrell Cothran",89262201705044696,46,19,2,80.8093,False
"Darrell Long",30991196305173704,44,50,4,80.9218,False
"Darrell Oneal",60027195405043648,46,48,2,69.5393,False
"Darryl Daniel",56110195008158652,13,32,6,50.3491,False
"David Fraser",65191194109087505,15,41,5,70.3015,NULL
"David Hall",26079201603094616,40,51,5,73.7514,NULL
"David Hallam",46565193509289467,43,30,4,73.4755,NULL
"David Thurman",20304195810045850,40,26,3,66.7998,False
"David Valdez",23090193307102891,26,14,3,59.3351,False
"Dawn Patel",92887195302123370,62,48,2,73.933,False
"Dayna Briggs",28892194403051706,12,26,4,63.856,False
"Debby Bartko",21755195204127521,28,7,1,65.88,False
"Deborah Alexander",36732198609223920,47,3,6,76.0982,False
"Deborah Duran",26060194206049021,14,3,4,73.4755,False
"Deborah Hoyt",34274195302237807,5,41,6,66.8624,False
"Deborah Pennel",87953196707194939,48,4,1,71.2511,NULL
"Deborah Taylor",67481201512316993,45,5,1,73.8411,False
"Debrah Goggin",65939196605305682,60,48,3,73.9513,False
"Denise Gonsalves",74249200302234354,18,55,3,84.458,False
"Dennis Azevedo",83584199711134737,30,26,6,80.7721,False
"Dennis Tom",75270195303083530,43,17,3,74.0582,False
"Diana Davies",97659199304096518,16,32,4,81.7855,NULL
"Diane Dominquez",29064200307162130,35,35,2,84.8655,False
"Diane Pack",19552194704167771,23,58,4,70.8412,False
"Dianne Gallardo",86532194808056525,25,2,4,59.4713,False
"Don Gonzales",39526196707236804,53,5,3,76.3307,NULL
"Donald Day",85684201301317369,16,31,5,87.327,False
"Donald Frilling",80354196904202242,25,38,2,72.8665,False
"Donald Honeycutt",67319201905209416,49,3,5,88.0173,NULL
"Donald Jeanes",51103200409212333,16,30,6,80.616,NULL
"Donald Justice",81717201804116536,36,35,4,72.4542,False
"Donald Stoffel",66243199504144252,58,52,2,82.6098,False
"Donna Cline",86268196407158624,31,39,2,73.4755,True
"Donna Foster",24157201006284954,60,2,4,84.3647,True
"Donna Toole",94236196210042966,48,54,3,73.1635,False
"Dora Anderson",21820195402191259,23,61,5,74.8594,NULL
"Dora Moran",76442201006287782,18,4,4,63.966,False
"Doreen Bickley",70486201810298360,45,54,5,68.3466,False
"Doreen Harris",36054193712137677,35,24,3,59.7696,False
"Doreen Mielke",33567194309087220,32,53,4,66.6089,NULL
"Dorothea Borges",24288199111092331,8,56,4,75.8138,False
"Dorothy Mccroskey",71156196104227118,22,19,4,74.4207,False
"Dorothy Mcgill",74182195912105221,42,17,2,77.5107,False
"Dorothy Tes",12191194804235018,24,56,2,66.0967,False
"Douglas Knox",44656201212263200,50,25,1,73.4755,False
"Douglas Nelson",69302194107039727,35,11,4,73.4755,False
"Douglas Pinder",86383201601224466,18,14,4,80.5156,NULL
"Douglas Turner",71070195010284384,46,44,4,70.7894,False
"Duane Figueredo",47811196503067577,45,24,6,78.1219,True
"Duane Holloway",84375193007225247,47,59,2,56.4459,False
"Dustin Boyd",58034194206055761,46,40,3,67.6582,False
"Earl Swan",35135195810048583,51,37,4,73.4755,False
"Earnest Griggs",98915196607164334,15,41,4,83.0785,False
"Ed Overbaugh",47821196701021128,31,50,6,65.836,False
"Eddie Thomas",64686196901248261,53,59,4,64.9658,False
"Edgar Manke",24063200805245863,28,42,1,77.0244,False
"Edith Costa",97066200212098373,62,30,4,78.2792,False
"Edith Jones",54308195605286929,25,16,4,64.2402,False
"Edward Adams",77260199205074325,43,56,4,79.8459,NULL
"Edward Cisneros",51121195806267714,9,49,3,69.5172,NULL
"Edward Floyd",32983194405198704,43,57,6,74.3866,False
"Elena Johnson",89152200010234752,19,36,3,88.8853,NULL
"Elizabeth Bickford",32423196506277247,1,16,1,71.3929,NULL
"Elizabeth Bussey",70065195310249464,61,9,4,53.9899,False
"Elizabeth Johnson",10386195102014644,25,30,4,80.5021,False
"Elizabeth Skow",91904199009172418,34,30,2,74.4105,False
"Elizabeth Thatcher",84479199407039285,57,33,2,78.1628,False
"Ellen Guzman",47248196210135842,19,17,5,73.8515,False
"Ellen Morreale",10165201605225760,33,48,2,76.6153,NULL
"Elliott Lebow",17700200311173041,60,19,4,89.8845,False
"Ellis King",34348197212287548,60,52,4,73.4902,False
"Elsie White",57311193005078258,2,1,1,73.4755,NULL
"Elton Riley",68844201805267252,56,5,1,73.4755,NULL
"Ema Johnson",84542201110031327,44,15,6,72.6349,NULL
"Emma Mcneil",25055201302139395,27,45,2,73.4755,False
"Eric Cole",70880198203219171,56,42,6,70.0922,False
"Eric Kinsey",53194201305056335,41,32,1,81.861,False
"Eric Orellana",95255195504143276,48,23,1,82.4684,False
"Eric Shaffer",93228194407245492,51,5,3,58.4111,False
"Eric Williams",73234195512226408,36,27,1,68.2071,NULL
"Erika Cornejo",29074200702152338,8,18,2,68.9945,False
"Erin Reddick",48170193402048404,51,44,3,61.687,NULL
"Erin Watson",36878201510234382,28,16,5,77.542,False
"Erin Wilmoth",70115199701247429,6,25,1,75.6663,False
"Ernest Mavai",22931196705294167,11,38,6,79.1937,NULL
"Estelle Badger",12670200503265437,36,52,6,89.0192,True
"Ethel Abbott",66470196201166244,43,40,2,63.0372,False
"Ethel Toher",61992198902152483,4,46,6,65.3883,False
"Eunice Parker",58264193310057220,40,30,5,58.5825,False
"Evette Donovan",70163194211163825,13,18,4,64.4176,True
"Fabian Walker",28766201208019669,34,52,4,73.4755,False
"Faith Amick",98870196111054409,39,22,1,75.9583,False
"Fannie Brown",53095197101039398,38,49,3,66.183,False
"Fannie Patel",62130201712306911,40,57,2,80.7164,False
"Faye Wendelin",50770198711211799,33,16,6,83.0069,False
"Flora Henderson",40762194211285350,35,26,3,47.1256,False
"Florence Prince",99892201906281553,62,25,3,80.6142,False
"Florence Thomas",32192200307133761,50,24,4,82.812,NULL
"Floyd Allen",42975193707012687,51,17,3,73.4755,True
"Frances Rhine",10572199710293896,25,33,5,85.931,False
"Francis Lorraine",90073199806159146,48,9,5,89.5945,False
"Frank Hirsch",31092194410241964,27,52,4,66.8534,False
"Fred Mcpherson",73367199907311404,34,48,3,81.0086,False
"Freddie Lackey",93471198406116525,56,15,3,78.9002,False
"Freddie Muldowney",92890199601179866,28,38,1,83.1668,False
"Frederick Upshaw",42054201002235744,32,19,6,86.9327,False
"Gary Brooks",50672197107136217,2,53,6,78.4991,NULL
"Gary Carr",22358196207035496,23,31,3,73.4755,NULL
"Gary James",29936201208301916,46,19,3,78.9876,False
"Gary Mayhall",76563201103194905,44,17,2,77.1952,False
"Gary Miles",99669200803198527,34,32,3,81.5167,False
"Gary Romero",50021196009303405,7,61,2,62.0813,NULL
"Gary Stassi",85312194007091493,53,2,2,58.7479,True
"Geneva Mashaw",19893201309276039,54,8,6,72.7293,False
"George Hathcock",48082200307307967,11,37,2,91.0138,False
"George Rippeon",81548198509091052,25,30,1,73.1959,False
"Georgia Montes",52380199512313336,25,32,4,87.928,False
"Gerald Beck",73873198710088263,19,24,5,73.4755,False
"Gerardo Mckenzie",12919199308149658,2,34,6,88.634,NULL
"Gerardo Rivera",61004196003181914,24,38,6,77.7404,NULL
"Gerry Taylor",77307196306083451,59,63,4,82.3808,True
"Gina Allen",13448200210157450,20,10,1,78.8307,NULL
"Ginger Ryan",60093195610153712,41,15,6,75.4187,False
"Glen Dunneback",89022196503115109,33,8,6,73.3238,NULL
"Glen Durkin",71013201001183532,11,38,2,65.1154,False
"Glen Taylor",78600193305014452,37,26,4,57.9589,NULL
"Glenn Logan",21579199212026143,35,41,1,77.1379,False
"Gloria Brown",57102197110045133,13,20,2,73.4755,False
"Golda Holland",83714197101141614,6,58,5,67.4239,False
"Gordon Sweezer",25237195402025932,18,33,4,66.2771,False
"Grace Battle",84589197602134258,37,41,2,73.9325,NULL
"Grace Slusher",90584193403291199,34,29,1,71.6933,NULL
"Greg Medders",75687198101307784,5,1,6,84.4253,False
"Gregory Reffitt",76119197203291566,24,32,1,73.4584,NULL
"Guillermo Mccage",84808199506128390,7,4,1,78.5688,False
"Harold Brown",27004197212064380,15,29,4,68.2089,NULL
"Harold Slagle",11844198510099504,41,4,3,80.1063,NULL
"Harvey Gaskins",82122198411056264,9,50,4,66.3769,False
"Hattie Fielden",11039193107127929,29,50,3,66.3655,False
"Haydee Bundick",41911193203049057,62,38,3,67.1456,NULL
"Heather Jardine",74878197008017251,42,4,1,72.3524,True
"Heather Walsh",51540193209157536,57,56,3,74.2961,False
"Hector Fordham",36220201903255145,35,15,6,73.5756,False
"Heidi Gharing",49237201002092229,36,21,5,83.837,False
"Helen Lewis",68741198802052715,34,34,2,75.9265,False
"Helen Vasquez",25327197807139554,53,3,3,73.9664,False
"Henrietta Chavez",55632193306293854,37,39,5,70.3616,False
"Henry Austin",46636197802094852,53,40,2,77.2029,False
"Henry Bruce",95839200605207649,25,47,2,68.5698,False
"Henry Dematteo",77939193401035707,38,35,6,76.8612,NULL
"Henry Lewis",95648200101223239,53,36,6,77.6045,False
"Henry Satterthwaite",26087197908016022,24,52,6,70.3317,NULL
"Herb Strider",92392201011163289,39,5,2,63.9499,False
"Herbert Rowland",49871195312063608,41,53,2,73.4755,False
"Herbert Wood",74168197306175727,61,9,3,76.5471,False
"Hilary Joubert",87935199201041375,43,59,2,68.3043,False
"Hilda Williams",25511195303316709,55,5,2,73.4755,False
"Holly Mcgee",41125199506194405,35,44,2,85.8108,False
"Hyman Re",18644200601232703,39,20,1,70.7066,False
"Ida Branton",58341194001309676,31,55,6,73.4755,False
"Ila Boyd",52936198801272556,12,52,6,87.8981,False
"Ira Dasher",63785198302204463,14,24,3,85.7649,True
"Irene Starr",97602199205275295,22,17,2,60.8424,True
"Irma Graham",98309196709235559,15,14,1,75.7952,NULL
"Ivonne Bennett",72108193310269558,47,60,4,73.4755,False
"Jack Gary",62077196401269812,16,41,4,75.9736,False
"Jack Wright",46883196306016068,32,8,4,74.5213,False
"Jacqueline Hudspeth",13508194004133977,60,33,3,59.8629,False
"Jacquelyn Jones",81072193502107769,49,50,3,44.7747,False
"Jacquline Welton",32329200512259995,1,10,1,83.0582,NULL
"James Barr",87162201502252771,44,52,6,80.9457,False
"James Blankenship",27630195005171719,36,42,6,73.4755,NULL
"James Bragg",39462194609241787,12,3,4,72.5573,NULL
"James Brenner",49871199402069577,22,15,2,88.1153,NULL
"James Buchanan",90994197302065815,27,7,1,74.4103,False
"James Clukey",30854196611137846,29,36,4,73.4755,False
"James Davis",77422200507115443,25,43,1,79.3322,True
"James Doyle",64379199510256992,25,56,4,87.893,False
"James Fassett",20211195806307157,18,25,2,75.2641,False
"James Flores",43155199910228169,57,43,2,83.8149,False
"James Gilbert",58560197212109486,4,36,5,74.7893,NULL
"James Hansen",26648201106044305,36,51,2,73.4755,False
"James Havlik",45324200103122448,10,32,6,73.4755,True
"James Hoffman",47593196111112555,32,21,2,64.9299,False
"James Maze",25550200909075677,25,41,4,73.4755,False
"James Morgan",28062194308105781,38,35,1,56.1253,False
"James Parker",46749199808087675,19,41,6,73.4755,False
"James Smith",98076198804043813,31,12,6,94.3151,False
"James Sullivan",93358199710014839,18,40,5,87.7164,NULL
"Jane Miles",99055200908025951,56,57,6,74.6625,NULL
"Jane Willis",46896201309039777,46,32,5,88.4541,False
"Janelle Walsh",19925199312029691,39,8,4,89.3501,NULL
"Janet Hamilton",24587197605258255,1,12,4,84.9512,True
"Janet March",68194194502121897,21,16,3,47.1457,NULL
"Janette Wilson",40863193907076097,26,12,5,53.4016,False
"Jared Diaz",28026193402158961,48,42,4,73.4755,NULL
"Jasmine Harrison",46533196906121033,22,63,4,77.442,False
"Jason Brooks",25954198303132024,45,43,3,78.5835,False
"Jason Gholson",39430198609081325,41,27,5,69.2323,True
"Jason Mason",74092201508097840,32,34,4,73.5039,False
"Jason Rutledge",31075195910151973,26,3,6,75.4768,NULL
"Jason Serrano",93905198607018535,20,23,4,72.2719,False
"Jason Stevens",36410200703105330,58,31,2,83.7592,False
"Javier Taylor",54158195808025069,9,17,3,63.9981,NULL
"Jean Mcdowell",90312193911266424,40,33,2,65.6143,False
"Jeanne Harvey",95275195612234155,19,51,4,61.6505,NULL
"Jeannette Gonzalez",64673194808183134,39,41,1,69.3038,NULL
"Jeannine Gutierrez",38381197612047287,64,3,2,73.4755,NULL
"Jeff Nelson",45316196303134848,52,1,1,70.799,False
"Jeffrey Alicea",48130201407032144,64,4,2,70.807,NULL
"Jeffrey Barbe",49420201202233965,10,34,3,76.3217,NULL
"Jeffrey Brown",49879200509097482,11,15,1,88.9487,False
"Jeffrey Buford",75114200806218223,21,50,5,69.9453,False
"Jeffrey Coffey",78287196309081396,9,53,3,73.8338,False
"Jeffrey Hairston",32238193509267073,63,33,2,70.2205,False
"Jeffrey Lanphear",34089200806188655,55,57,6,73.4755,NULL
"Jeffrey Rivera",93539193503058432,1,48,5,62.0099,False
"Jeffrey Santmyer",45325193202234152,53,53,3,67.2689,False
"Jennifer Aichele",86091198312126049,35,20,1,67.4766,False
"Jennifer Fernandez",73639201206097760,36,22,2,73.4755,False
"Jennifer Welch",47899201105063558,61,9,2,86.9153,NULL
